"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"GEL","id.2090",NA,0.338,0.124,0.02,0.024,0.014
"GEL","id.2091",NA,0.42,0.246,0.01,0.192,0.156
"GEL","id.2092",NA,0.414,0.258,0,0.198,0.15
"GEL","id.2093",NA,0.548,0.3,0.222,0.384,0.282
"GEL","id.2094","0",0.062,0.066,0,0.006,0.006
"GEL","id.2095",NA,0.138,0.144,0,0.02,0.038
"GEL","id.2096","0",0.012,0.044,0.016,0.014,0.032
"GEL","id.2097",NA,0.238,0.674,0.99,0.91,0.92
"GEL","id.2098","0",0.038,0.234,0.002,0.002,0.096
"GEL","id.2099","1",0.626,0.628,0.798,0.766,0.766
"GEL","id.2100","0",0.014,0.024,0.004,0.002,0.01
"GEL","id.2101",NA,0.066,0.04,0.008,0.008,0.064
"GEL","id.2102",NA,0.226,0.142,0.148,0.226,0.196
"GEL","id.2103","0",0.006,0,0.05,0.006,0.004
"GEL","id.2104",NA,0.066,0.038,0.002,0.002,0.006
"GEL","id.2105","0",0.104,0.072,0,0.018,0.004
"GEL","id.2106","0",0.012,0.004,0.016,0.022,0.016
"GEL","id.2107","0",0.062,0.03,0,0,0
"GEL","id.2108",NA,0.036,0.014,0,0.002,0.006
"GEL","id.2109",NA,0.004,0.014,0.01,0.01,0.006
"GEL","id.2110","0",0.1,0.058,0.498,0.378,0.298
"GEL","id.2111","0",0.016,0.01,0,0,0
"GEL","id.2112","0",0.062,0.032,0,0.002,0
"GEL","id.2113",NA,0.3,0.13,0.018,0.078,0.048
"GEL","id.2114",NA,0.048,0.452,0.966,0.79,0.806
"GEL","id.2115",NA,0.008,0.018,0.014,0.006,0.004
"GEL","id.2116",NA,0.028,0.05,0.004,0.002,0.008
"GEL","id.2117","0",0.036,0.016,0.002,0.006,0.012
"GEL","id.2118","0",0.144,0.086,0,0.018,0.006
"GEL","id.2119",NA,0.206,0.206,0,0.05,0.092
"GEL","id.2120",NA,0.03,0.464,0.738,0.384,0.562
"GEL","id.2121","0",0.036,0.042,0,0.002,0
"GEL","id.2122",NA,0.502,0.336,0.006,0.166,0.154
"GEL","id.2123",NA,0.646,0.768,0.916,0.874,0.878
"GEL","id.2124",NA,0.394,0.234,0.274,0.214,0.144
"GEL","id.2125",NA,0.094,0.064,0.008,0.02,0.002
"GEL","id.2126",NA,0.028,0.022,0,0.01,0.002
"GEL","id.2127","0",0.512,0.27,0,0.148,0.082
"GEL","id.2128",NA,0.524,0.73,0.94,0.904,0.886
"GEL","id.2129",NA,0.682,0.332,0.004,0.288,0.182
"GEL","id.2130",NA,0.268,0.582,0.874,0.658,0.73
"GEL","id.2131",NA,0.076,0.21,0.05,0.042,0.088
"GEL","id.2132",NA,0.484,0.248,0,0.224,0.154
"GEL","id.2133",NA,0.41,0.344,0.078,0.294,0.214
"GEL","id.2134",NA,0.042,0.02,0.074,0.028,0.018
"GEL","id.2135",NA,0.016,0.016,0.016,0.004,0.004
"GEL","id.2136","0",0.03,0.094,0.02,0.008,0.054
"GEL","id.2137",NA,0.6,0.302,0.266,0.474,0.314
"GEL","id.2138","1",0.632,0.508,0.21,0.492,0.42
"GEL","id.2139","0",0.072,0.048,0.018,0.006,0.002
"GEL","id.2140",NA,0.012,0.008,0,0,0.002
"GEL","id.2141",NA,0.164,0.178,0.336,0.302,0.238
"GEL","id.2142",NA,0.526,0.466,0.228,0.35,0.322
"GEL","id.2143",NA,0.092,0.204,0.008,0.012,0.074
"GEL","id.2144",NA,0.07,0.042,0,0.004,0
"GEL","id.2145",NA,0.592,0.41,0.96,0.902,0.784
"GEL","id.2146","0",0.218,0.096,0,0.074,0.048
"GEL","id.2147","0",0.048,0.028,0.006,0.01,0
"GEL","id.2148","0",0,0.002,0.01,0.01,0.006
"GEL","id.2149","0",0.118,0.09,0.006,0.032,0.014
"GEL","id.2150","0",0.136,0.044,0.004,0,0.006
"GEL","id.2151",NA,0.122,0.072,0.472,0.39,0.36
"GEL","id.2152",NA,0.004,0.256,0.024,0.018,0.084
"GEL","id.2153",NA,0.084,0.062,0.042,0.02,0.024
"GEL","id.2154","0",0.024,0.008,0,0.006,0
"GEL","id.2155",NA,0.02,0.526,0.052,0.044,0.398
"GEL","id.2156","0",0.002,0.004,0.006,0.004,0.006
"GEL","id.2157",NA,0.616,0.34,0.098,0.458,0.274
"GEL","id.2158",NA,0.042,0.096,0.024,0.03,0.064
"GEL","id.2159","0",0.038,0.016,0.096,0.032,0.028
"GEL","id.2160","0",0.044,0.024,0.008,0.016,0.016
"GEL","id.2161",NA,0.142,0.1,0.016,0.048,0.072
"GEL","id.2162","0",0.34,0.142,0.034,0.112,0.062
"GEL","id.2163",NA,0.34,0.224,0,0.192,0.146
"GEL","id.2164",NA,0.026,0.028,0,0.006,0.004
"GEL","id.2165",NA,0.052,0.11,0.006,0.014,0.034
"GEL","id.2166",NA,0.106,0.152,0,0.062,0.096
"GEL","id.2167","0",0.066,0.048,0.002,0.002,0.002
"GEL","id.2168",NA,0.544,0.686,0.79,0.792,0.768
"GEL","id.2169",NA,0.016,0.03,0.012,0.008,0.03
"GEL","id.2170",NA,0.176,0.1,0.054,0.096,0.072
"GEL","id.2171","0",0.244,0.09,0.118,0.11,0.08
"GEL","id.2172","0",0.054,0.056,0.02,0.008,0.052
"GEL","id.2173","1",0.538,0.724,0.874,0.81,0.8
"GEL","id.2174",NA,0.046,0.43,0.79,0.54,0.656
"GEL","id.2175",NA,0.148,0.294,0,0.028,0.094
"GEL","id.2176","0",0.012,0.006,0.002,0.004,0
"GEL","id.2177","0",0.066,0.042,0,0.002,0
"GEL","id.2178","0",0.214,0.104,0.028,0.09,0.046
"GEL","id.2179",NA,0.136,0.086,0.006,0.026,0.004
"GEL","id.2180",NA,0.038,0.08,0.228,0.136,0.08
"GEL","id.2181","0",0.028,0.02,0.01,0.018,0.008
"GEL","id.2182","0",0,0,0.002,0,0
"GEL","id.2183",NA,0.44,0.162,0.004,0.162,0.066
"GEL","id.2184",NA,0.58,0.62,0.8,0.736,0.746
"GEL","id.2185",NA,0.56,0.766,0.942,0.914,0.914
"GEL","id.2186","0",0.536,0.37,0.174,0.446,0.334
"GEL","id.2187",NA,0.098,0.088,0.002,0.008,0.014
"GEL","id.2188",NA,0.114,0.066,0,0.006,0
"GEL","id.2189",NA,0.332,0.554,0.002,0.096,0.376
"GEL","id.2190","0",0.03,0.004,0.026,0.014,0.004
"GEL","id.2191","0",0.13,0.05,0.002,0.002,0.012
"GEL","id.2192",NA,0.102,0.064,0.012,0.008,0.01
"GEL","id.2193",NA,0.038,0.036,0.126,0.06,0.048
"GEL","id.2194",NA,0.042,0.016,0,0.002,0
"GEL","id.2195",NA,0.076,0.086,0.372,0.21,0.142
"GEL","id.2196",NA,0.022,0.012,0.974,0.718,0.56
"GEL","id.2197",NA,0.01,0.074,0.006,0.006,0.048
"GEL","id.2198","0",0.046,0.03,0.13,0.108,0.088
"GEL","id.2199",NA,0.412,0.778,0.944,0.93,0.916
"GEL","id.2200","0",0.036,0.016,0.004,0.006,0
"GEL","id.2201",NA,0.016,0.366,0.014,0.028,0.34
"GEL","id.2202","0",0.058,0.042,0,0,0
"GEL","id.2203",NA,0.264,0.116,0.002,0.052,0.03
"GEL","id.2204","0",0.108,0.146,0.004,0.032,0.068
"GEL","id.2205",NA,0.018,0.048,0.4,0.202,0.15
"GEL","id.2206","0",0.05,0.034,0.13,0.092,0.078
"GEL","id.2207",NA,0.072,0.054,0.002,0.008,0.004
"GEL","id.2208","0",0.012,0.024,0,0,0.006
"GEL","id.2209",NA,0.562,0.53,0.922,0.89,0.828
"GEL","id.2210",NA,0.008,0.004,0.028,0.01,0.008
"GEL","id.2211",NA,0.018,0.412,0.022,0,0.248
"GEL","id.2212","0",0.018,0.02,0.004,0.002,0.002
"GEL","id.2213",NA,0.558,0.288,0.03,0.226,0.174
"GEL","id.2214","0",0.396,0.154,0.008,0.148,0.056
"GEL","id.2215",NA,0.034,0.252,0.032,0.032,0.126
"GEL","id.2216",NA,0.074,0.2,0.204,0.206,0.3
"GEL","id.2217",NA,0.004,0.006,0.008,0,0.002
"GEL","id.2218",NA,0.706,0.446,0.01,0.314,0.232
"GEL","id.2219",NA,0.034,0.01,0.008,0.012,0.022
"GEL","id.2220",NA,0.068,0.036,0,0,0
"GEL","id.2221","0",0.538,0.284,0.004,0.26,0.182
"GEL","id.2222",NA,0.198,0.164,0.006,0.06,0.082
"GEL","id.2223","0",0.126,0.088,0.02,0.024,0.01
"GEL","id.2224",NA,0.252,0.702,0.842,0.776,0.796
"GEL","id.2225",NA,0.56,0.274,0,0.248,0.166
"GEL","id.2226",NA,0.022,0.248,0.248,0.122,0.194
"GEL","id.2227","0",0.044,0.028,0,0.002,0.002
"GEL","id.2228",NA,0.108,0.066,0,0.002,0
"GEL","id.2229",NA,0.208,0.316,0.132,0.174,0.15
"GEL","id.2230",NA,0.58,0.56,0.044,0.376,0.37
"GEL","id.2231",NA,0.64,0.71,0.842,0.83,0.852
"GEL","id.2232",NA,0.032,0.468,0.604,0.362,0.548
"GEL","id.2233","0",0.026,0.124,0.092,0.078,0.104
"GEL","id.2234","0",0.446,0.242,0,0.086,0.07
"GEL","id.2235","0",0.052,0.404,0.454,0.194,0.484
"GEL","id.2236","0",0.426,0.538,0.808,0.74,0.76
"GEL","id.2237","0",0.58,0.36,0,0.302,0.206
"GEL","id.2238","1",0.512,0.392,0.182,0.374,0.34
"GEL","id.2239",NA,0.056,0.11,0.016,0.024,0.026
"GEL","id.2240","0",0.106,0.218,0.008,0.022,0.08
"GEL","id.2241",NA,0.056,0.224,0.002,0.022,0.176
"GEL","id.2242","1",0.014,0.448,0.13,0.084,0.382
"GEL","id.2243",NA,0.072,0.06,0,0.016,0.002
"GEL","id.2244",NA,0.052,0.03,0.258,0.054,0.044
"GEL","id.2245","0",0.074,0.044,0.058,0.038,0.024
"GEL","id.2246","0",0.114,0.074,0.008,0.028,0.008
"GEL","id.2247",NA,0.106,0.3,0.29,0.278,0.33
"GEL","id.2248","0",0.002,0.002,0,0,0
"GEL","id.2249","0",0.058,0.036,0.004,0.006,0.002
"GEL","id.2250",NA,0.56,0.292,0,0.262,0.176
"GEL","id.2251","0",0.05,0.034,0.002,0.006,0.002
"GEL","id.2252","0",0.02,0.014,0.002,0,0
"GEL","id.2253",NA,0.04,0.248,0.734,0.542,0.62
"GEL","id.2254","0",0.508,0.25,0.002,0.23,0.164
"GEL","id.2255",NA,0.502,0.244,0.002,0.166,0.084
"GEL","id.2256","0",0.022,0.024,0.08,0.032,0.038
"GEL","id.2257",NA,0.118,0.124,0.026,0.074,0.086
"GEL","id.2258","0",0.022,0.024,0.012,0.01,0.008
"GEL","id.2259","0",0.03,0.01,0.004,0.01,0.01
"GEL","id.2260","0",0.08,0.036,0,0.002,0.006
"GEL","id.2261",NA,0.158,0.21,0.022,0.03,0.072
"GEL","id.2262",NA,0.442,0.264,0,0.198,0.15
"GEL","id.2263","0",0.018,0.044,0.16,0.078,0.066
"GEL","id.2264","1",0.594,0.692,0.968,0.932,0.92
"GEL","id.2265",NA,0.692,0.848,0.698,0.73,0.744
"GEL","id.2266",NA,0.564,0.34,0.014,0.272,0.166
"GEL","id.2267","0",0.018,0.004,0.002,0.008,0.004
"GEL","id.2268",NA,0.044,0.02,0.002,0.002,0.004
"GEL","id.2269",NA,0.634,0.606,0.79,0.796,0.8
"GEL","id.2270","0",0.096,0.088,0.002,0.01,0.008
"GEL","id.2271",NA,0.13,0.608,0.972,0.914,0.926
"GEL","id.2272","0",0.052,0.032,0,0.012,0.004
"GEL","id.2273",NA,0.374,0.166,0,0.124,0.054
"GEL","id.2274","0",0.01,0.022,0,0.002,0.002
"GEL","id.2275",NA,0.044,0.086,0,0.006,0.026
"GEL","id.2276","0",0.088,0.06,0,0.012,0.008
"GEL","id.2277","0",0.138,0.078,0,0.01,0.006
"GEL","id.2278",NA,0.042,0.022,0.032,0.016,0.006
"GEL","id.2279",NA,0.07,0.072,0.038,0.036,0.046
"GEL","id.2280","0",0.5,0.354,0.616,0.542,0.416
"GEL","id.2281",NA,0.016,0.01,0.004,0,0
"GEL","id.2282",NA,0.13,0.088,0.018,0.022,0.01
"GEL","id.2283",NA,0.57,0.338,0.03,0.19,0.166
"GEL","id.2284","0",0.116,0.076,0.002,0.01,0.002
"GEL","id.2285",NA,0.036,0.044,0.006,0.002,0.014
"GEL","id.2286",NA,0.418,0.224,0.176,0.276,0.178
"GEL","id.2287",NA,0.438,0.28,0.18,0.41,0.268
"GEL","id.2288",NA,0.012,0.09,0.01,0.024,0.06
"GEL","id.2289","0",0.07,0.036,0.014,0.012,0.008
"GEL","id.2290",NA,0.044,0.058,0.118,0.096,0.096
"GEL","id.2291",NA,0.046,0.428,0.02,0.05,0.38
"GEL","id.2292","0",0.204,0.096,0.004,0.086,0.048
"GEL","id.2293",NA,0.016,0.048,0,0.004,0.016
"GEL","id.2294","0",0.05,0.082,0,0.006,0.046
"GEL","id.2295",NA,0,0.092,0.008,0.008,0.068
"GEL","id.2296",NA,0.058,0.072,0.02,0.028,0.034
"GEL","id.2297",NA,0.07,0.026,0.002,0.006,0.002
"GEL","id.2298",NA,0.108,0.066,0,0.02,0.008
"GEL","id.2299","0",0.022,0.08,0,0.006,0.054
"GEL","id.2300",NA,0.328,0.68,0.884,0.796,0.822
"GEL","id.2301","0",0.074,0.084,0,0.004,0.004
"GEL","id.2302",NA,0.066,0.034,0,0.002,0.002
"GEL","id.2303","0",0.102,0.244,0.05,0.074,0.102
"GEL","id.2304","0",0.082,0.06,0.008,0.008,0.002
"GEL","id.2305",NA,0.574,0.184,0.236,0.214,0.128
"GEL","id.2306","0",0.094,0.064,0.016,0.026,0.012
"GEL","id.2307","0",0.016,0.014,0.116,0.036,0.014
"GEL","id.2308",NA,0.228,0.342,0.008,0.242,0.324
"GEL","id.2309",NA,0.096,0.064,0.006,0.03,0.018
"GEL","id.2310",NA,0.452,0.156,0.012,0.182,0.08
"GEL","id.2311",NA,0.142,0.11,0,0.012,0.01
"GEL","id.2312","0",0.016,0.142,0.034,0.014,0.06
"GEL","id.2313","1",0.538,0.636,0.84,0.78,0.82
"GEL","id.2314",NA,0.09,0.052,0.006,0.006,0.004
"GEL","id.2315",NA,0.016,0.014,0.004,0.01,0.008
"GEL","id.2316",NA,0.384,0.26,0.616,0.52,0.396
"GEL","id.2317","0",0.532,0.288,0.254,0.314,0.228
"GEL","id.2318",NA,0.522,0.196,0.002,0.124,0.06
"GEL","id.2319","1",0.552,0.372,0.698,0.67,0.544
"GEL","id.2320","0",0.06,0.028,0.002,0.006,0.004
"GEL","id.2321",NA,0.04,0.048,0.002,0.006,0.008
"GEL","id.2322","0",0.304,0.246,0.006,0.182,0.146
"GEL","id.2323","1",0.53,0.552,0.904,0.854,0.868
"GEL","id.2324",NA,0.1,0.082,0,0.014,0.016
"GEL","id.2325","0",0.108,0.08,0,0.016,0.056
"GEL","id.2326",NA,0.016,0.098,0.14,0.074,0.078
"GEL","id.2327",NA,0.492,0.282,0.242,0.398,0.294
"GEL","id.2328","0",0.016,0.006,0.022,0.004,0.006
"GEL","id.2329","0",0.06,0.016,0,0,0
"GEL","id.2330","0",0.128,0.076,0,0.012,0.002
"GEL","id.2331",NA,0.052,0.06,0.196,0.078,0.106
"GEL","id.2332",NA,0.586,0.666,0.87,0.806,0.848
"GEL","id.2333","0",0.7,0.366,0.014,0.328,0.218
"GEL","id.2334","1",0.598,0.714,0.782,0.784,0.842
"GEL","id.2335",NA,0.61,0.298,0.026,0.308,0.2
"GEL","id.2336",NA,0.09,0.056,0.016,0.008,0.006
"GEL","id.2337",NA,0.42,0.266,0.002,0.198,0.14
"GEL","id.2338",NA,0.034,0.35,0.05,0.036,0.338
"GEL","id.2339",NA,0.43,0.204,0,0.26,0.118
"GEL","id.2340",NA,0.672,0.658,0.002,0.256,0.45
"GEL","id.2341",NA,0.01,0.094,0.02,0.008,0.056
"GEL","id.2342","0",0.004,0.01,0.01,0.01,0.004
"GEL","id.2343","0",0.012,0.41,0.056,0.044,0.346
"GEL","id.2344","0",0.032,0.034,0.004,0.004,0
"GEL","id.2345","0",0.482,0.256,0.616,0.458,0.344
"GEL","id.2346",NA,0.608,0.33,0.004,0.268,0.186
"GEL","id.2347","0",0.056,0.04,0,0.012,0.014
"GEL","id.2348",NA,0.028,0.014,0,0.018,0.012
"GEL","id.2349",NA,0.382,0.692,0.99,0.92,0.922
"GEL","id.2350",NA,0.076,0.032,0.044,0.04,0.032
"GEL","id.2351","0",0.01,0.09,0.004,0.002,0.048
"GEL","id.2352",NA,0.004,0.018,0.22,0.128,0.086
"GEL","id.2353",NA,0.038,0.12,0,0.01,0.026
"GEL","id.2354",NA,0.038,0.082,0.018,0.02,0.04
"GEL","id.2355","1",0.59,0.638,0.73,0.68,0.792
"GEL","id.2356",NA,0.712,0.404,0.01,0.286,0.208
"GEL","id.2357","0",0.022,0.02,0.732,0.504,0.382
"GEL","id.2358",NA,0.578,0.62,0.098,0.484,0.456
"GEL","id.2359",NA,0.002,0.018,0.158,0.066,0.052
"GEL","id.2360","0",0.026,0.026,0.014,0.006,0.006
"GEL","id.2361","0",0.168,0.052,0,0,0
"GEL","id.2362","0",0.008,0.03,0.048,0.02,0.03
"GEL","id.2363",NA,0.024,0.1,0.028,0.026,0.038
"GEL","id.2364",NA,0.022,0.22,0.012,0.006,0.082
"GEL","id.2365","0",0.076,0.06,0.346,0.288,0.22
"GEL","id.2366","0",0.002,0.008,0.364,0.276,0.21
"GEL","id.2367","0",0.076,0.056,0.6,0.298,0.244
"GEL","id.2368","0",0.02,0.008,0,0,0
"GEL","id.2369","0",0.06,0.058,0.016,0.004,0.002
"GEL","id.2370",NA,0.01,0.18,0.044,0.018,0.082
"GEL","id.2371","0",0.61,0.378,0.008,0.36,0.236
"GEL","id.2372","0",0.048,0.03,0.004,0.004,0.002
"GEL","id.2373",NA,0.03,0.2,0.002,0.016,0.092
"GEL","id.2374",NA,0.014,0.008,0,0.002,0
"GEL","id.2375",NA,0.062,0.036,0.852,0.612,0.494
"GEL","id.2376",NA,0.07,0.084,0.12,0.066,0.074
"GEL","id.2377",NA,0.024,0.176,0.27,0.126,0.204
"GEL","id.2378",NA,0.572,0.526,0.184,0.492,0.394
"GEL","id.2379",NA,0.162,0.13,0.104,0.18,0.112
"GEL","id.2380",NA,0.03,0.018,0.16,0.046,0.048
"GEL","id.2381",NA,0.002,0.012,0.006,0.002,0
"GEL","id.2382","0",0.068,0.048,0.002,0.014,0.01
"GEL","id.2383","0",0.69,0.356,0,0.292,0.222
"GEL","id.2384",NA,0.082,0.082,0.002,0.008,0.014
"GEL","id.2385","0",0.03,0.018,0.002,0.012,0.008
"GEL","id.2386",NA,0.308,0.374,0.002,0.188,0.228
"GEL","id.2387","0",0.342,0.182,0.004,0.202,0.108
"GEL","id.2388",NA,0.014,0.076,0.218,0.094,0.094
"GEL","id.2389","0",0.054,0.038,0.002,0.004,0.002
"GEL","id.2390",NA,0.006,0.116,0.004,0.004,0.04
"GEL","id.2391",NA,0.534,0.702,0.11,0.338,0.532
"GEL","id.2392",NA,0.162,0.458,0.204,0.324,0.476
"GEL","id.2393",NA,0.022,0.04,0.034,0.034,0.032
"GEL","id.2394",NA,0.57,0.312,0.002,0.254,0.182
"GEL","id.2395","0",0.514,0.234,0,0.218,0.136
"GEL","id.2396","0",0.072,0.044,0.038,0.04,0.03
"GEL","id.2397",NA,0.074,0.064,0.054,0.032,0.026
"GEL","id.2398","0",0.186,0.1,0,0.03,0.032
"GEL","id.2399","0",0.018,0.02,0.016,0.004,0.004
"GEL","id.2400","0",0.004,0,0,0.004,0.002
"GEL","id.2401",NA,0.028,0.116,0.01,0.002,0.036
"GEL","id.2402","0",0.048,0.03,0,0.004,0.002
"GEL","id.2403","0",0.064,0.04,0,0.006,0
"GEL","id.2404","0",0.546,0.264,0.022,0.226,0.168
"GEL","id.2405",NA,0.57,0.68,0.016,0.32,0.496
"GEL","id.2406","0",0.046,0.044,0,0.006,0
"GEL","id.2407",NA,0.092,0.072,0,0.02,0.008
"GEL","id.2408","0",0.5,0.32,0.266,0.326,0.234
"GEL","id.2409",NA,0.044,0.036,0.002,0.008,0.01
"GEL","id.2410","0",0.02,0.008,0.002,0.008,0.01
"GEL","id.2411",NA,0.05,0.016,0,0.006,0.002
"GEL","id.2412","1",0.004,0.002,0.01,0.01,0.002
"GEL","id.2413",NA,0.06,0.034,0.034,0.012,0.012
"GEL","id.2414",NA,0.366,0.196,0.262,0.292,0.202
"GEL","id.2415",NA,0.55,0.302,0.01,0.266,0.168
"GEL","id.2416",NA,0.176,0.136,0.336,0.128,0.102
"GEL","id.2417","0",0.236,0.122,0,0.016,0.006
"GEL","id.2418","0",0.228,0.154,0.012,0.04,0.04
"GEL","id.2419",NA,0.042,0.066,0.368,0.232,0.144
"GEL","id.2420","0",0.082,0.038,0.034,0.012,0.014
"GEL","id.2421","0",0.07,0.026,0,0.004,0.002
"GEL","id.2422","0",0.012,0.012,0,0,0
"GEL","id.2423","0",0.006,0.016,0.004,0,0.002
"GEL","id.2424",NA,0.208,0.148,0,0.008,0.02
"GEL","id.2425",NA,0.558,0.278,0.002,0.264,0.17
"GEL","id.2426",NA,0.062,0.042,0.008,0.006,0.002
"GEL","id.2427",NA,0.05,0.024,0.008,0.012,0.006
"GEL","id.2428","0",0.09,0.068,0.024,0.04,0.018
"GEL","id.2429",NA,0.11,0.088,0.004,0.016,0.012
"GEL","id.2430",NA,0.548,0.74,0.002,0.24,0.408
"GEL","id.2431","0",0.07,0.03,0.002,0.006,0.002
"GEL","id.2432",NA,0.322,0.28,0,0.286,0.188
"GEL","id.2433",NA,0.178,0.476,0.144,0.15,0.402
"GEL","id.2434","0",0.194,0.096,0,0.006,0.006
"GEL","id.2435",NA,0.366,0.236,0.02,0.262,0.19
"GEL","id.2436","0",0.084,0.04,0,0.002,0
"GEL","id.2437","0",0.004,0,0,0,0
"GEL","id.2438",NA,0.544,0.316,0.33,0.34,0.196
"GEL","id.2439","1",0.566,0.594,0.8,0.752,0.764
"GEL","id.2440","0",0.018,0.008,0,0,0
"GEL","id.2441","0",0.026,0.022,0,0.004,0
"GEL","id.2442","0",0.044,0.024,0.134,0.106,0.098
"GEL","id.2443",NA,0.124,0.062,0.014,0.016,0.026
"GEL","id.2444","0",0.014,0.022,0,0.002,0.002
"GEL","id.2445","0",0.062,0.03,0,0,0
"GEL","id.2446",NA,0.592,0.372,0.79,0.71,0.558
"GEL","id.2447",NA,0.008,0.006,0.286,0.15,0.108
"GEL","id.2448",NA,0.396,0.626,0.792,0.666,0.73
"GEL","id.2449",NA,0.036,0.202,0.014,0.008,0.122
"GEL","id.2450",NA,0.578,0.324,0.426,0.488,0.356
"GEL","id.2451",NA,0.428,0.674,0.23,0.336,0.592
"GEL","id.2452","0",0.446,0.28,0,0.24,0.158
"GEL","id.2453","0",0.016,0.004,0.012,0.008,0.002
"GEL","id.2454","0",0.094,0.064,0.002,0.01,0.002
"GEL","id.2455","0",0,0.002,0.01,0.002,0.004
"GEL","id.2456","0",0.086,0.05,0.014,0.012,0.002
"GEL","id.2457","0",0.006,0.002,0.004,0.002,0
"GEL","id.2458","0",0.024,0.014,0,0.006,0
"GEL","id.2459",NA,0.128,0.07,0.176,0.162,0.104
"GEL","id.2460","0",0.136,0.074,0,0.01,0.002
"GEL","id.2461",NA,0.038,0.03,0.002,0.006,0.002
"GEL","id.2462",NA,0,0.002,0.002,0.002,0
"GEL","id.2463","0",0.026,0.012,0,0.006,0
"GEL","id.2464","0",0.02,0.01,0.01,0.006,0.006
"GEL","id.2465","0",0.004,0.096,0,0,0.044
"GEL","id.2466","0",0.526,0.238,0.412,0.468,0.344
"GEL","id.2467","0",0.098,0.074,0,0.018,0.006
"GEL","id.2468","0",0.06,0.038,0.11,0.036,0.036
"GEL","id.2469",NA,0,0.096,0,0.004,0.044
"GEL","id.2470",NA,0.562,0.338,0,0.284,0.202
"GEL","id.2471",NA,0.152,0.09,0.022,0.038,0.02
"GEL","id.2472","0",0.312,0.182,0,0.19,0.108
"GEL","id.2473",NA,0.034,0.108,0.234,0.146,0.152
"GEL","id.2474","0",0.048,0.022,0.002,0.006,0
"GEL","id.2475",NA,0.578,0.294,0.014,0.24,0.166
"GEL","id.2476","0",0.022,0.026,0,0.006,0.002
"GEL","id.2477","0",0.092,0.072,0.006,0.01,0.006
"GEL","id.2478","0",0.028,0.062,0.006,0.024,0.032
"GEL","id.2479","0",0.032,0.01,0.006,0.008,0.004
"GEL","id.2480","0",0.008,0.002,0.018,0.004,0.006
"GEL","id.2481","1",0.112,0.468,0.758,0.566,0.73
"GEL","id.2482",NA,0.184,0.466,0.144,0.176,0.398
"GEL","id.2483",NA,0.608,0.576,0.936,0.912,0.898
"GEL","id.2484",NA,0.408,0.748,0.972,0.922,0.892
"GEL","id.2485","0",0.006,0.006,0,0,0.006
"GEL","id.2486","0",0.008,0.106,0.03,0.01,0.06
"GEL","id.2487",NA,0.508,0.27,0.004,0.202,0.134
"GEL","id.2488","0",0.056,0.06,0.104,0.08,0.066
"GEL","id.2489",NA,0.028,0.22,0.008,0.004,0.088
"GEL","id.2490","0",0.49,0.256,0.252,0.256,0.176
"GEL","id.2491","0",0.116,0.066,0.006,0.006,0.002
"GEL","id.2492","0",0.094,0.054,0.01,0.006,0.002
"GEL","id.2493","0",0.086,0.074,0.008,0.02,0.024
"GEL","id.2494",NA,0.358,0.488,0.01,0.09,0.262
"GEL","id.2495",NA,0.654,0.352,0,0.272,0.194
"GEL","id.2496",NA,0.554,0.702,0.958,0.932,0.954
"GEL","id.2497","0",0.566,0.336,0.096,0.368,0.278
"GEL","id.2498","0",0.346,0.168,0.04,0.144,0.072
"GEL","id.2499",NA,0.048,0.032,0.026,0.016,0.014
"GEL","id.2500","0",0.038,0.028,0.03,0.034,0.018
"GEL","id.2501","0",0.12,0.076,0,0.022,0.006
"GEL","id.2502","0",0.312,0.546,0.08,0.256,0.504
"GEL","id.2503",NA,0.604,0.364,0.018,0.32,0.25
"GEL","id.2504","0",0.236,0.108,0.002,0.08,0.032
"GEL","id.2505","0",0.13,0.06,0.006,0.002,0.004
"GEL","id.2506",NA,0.022,0.494,0.316,0.178,0.444
"GEL","id.2507","0",0.072,0.056,0.006,0.016,0.002
"GEL","id.2508",NA,0.084,0.076,0.004,0.024,0.034
"GEL","id.2509",NA,0.014,0.04,0.598,0.434,0.408
"GEL","id.2510",NA,0.26,0.19,0,0.086,0.084
"GEL","id.2511",NA,0.466,0.284,0.006,0.278,0.174
"GEL","id.2512",NA,0.088,0.11,0.006,0.016,0.048
"GEL","id.2513",NA,0.65,0.818,0.686,0.714,0.748
"GEL","id.2514",NA,0.116,0.082,0.002,0.014,0.004
"GEL","id.2515","0",0.292,0.18,0.012,0.228,0.116
"GEL","id.2516",NA,0.104,0.074,0,0.008,0.002
"GEL","id.2517",NA,0.014,0.068,0.042,0.018,0.074
"GEL","id.2518","1",0.562,0.278,0.004,0.208,0.14
"GEL","id.2519",NA,0.002,0.03,0.078,0.022,0.03
"GEL","id.2520",NA,0.028,0.51,0.346,0.114,0.512
"GEL","id.2521","0",0.074,0.042,0.028,0.02,0.012
"GEL","id.2522",NA,0.09,0.048,0.002,0.004,0
"GEL","id.2523","0",0.026,0.01,0,0.016,0.002
"GEL","id.2524","0",0.008,0.014,0.06,0.058,0.036
"GEL","id.2525",NA,0.706,0.842,0.752,0.792,0.82
"GEL","id.2526","0",0.112,0.066,0.006,0.014,0.006
"GEL","id.2527",NA,0.632,0.394,0.006,0.322,0.226
"GEL","id.2528",NA,0.326,0.136,0,0.024,0.012
