"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"METABRIC","MTS-T1307",NA,0.868,0.23,0.002,0.224,0.124
"METABRIC","MTS-T1308",NA,0,0,0.004,0.002,0
"METABRIC","MTS-T1309",NA,0.142,0.252,0,0.004,0.018
"METABRIC","MTS-T1310",NA,0.002,0.01,0,0.004,0.008
"METABRIC","MTS-T1312",NA,0.012,0.06,0,0.008,0.016
"METABRIC","MTS-T1313","0",0.006,0.01,0,0.006,0.004
"METABRIC","MTS-T1314",NA,0.518,0.616,0.004,0.422,0.532
"METABRIC","MTS-T1315","0",0.042,0.002,0,0.002,0.004
"METABRIC","MTS-T1316",NA,0.02,0,0,0.004,0
"METABRIC","MTS-T1317","0",0,0.006,0.028,0,0
"METABRIC","MTS-T1318",NA,0.002,0.002,0.002,0.002,0.002
"METABRIC","MTS-T1319","0",0,0.004,0,0.002,0.01
"METABRIC","MTS-T1320","0",0.002,0,0,0,0
"METABRIC","MTS-T1321","0",0.15,0.136,0.004,0.068,0.062
"METABRIC","MTS-T1322","0",0.03,0.056,0,0.004,0.01
"METABRIC","MTS-T1323","0",0,0,0,0,0
"METABRIC","MTS-T1324","0",0,0,0.066,0.012,0.002
"METABRIC","MTS-T1325",NA,0.024,0.084,0.536,0.292,0.218
"METABRIC","MTS-T1327","0",0,0,0,0,0
"METABRIC","MTS-T1328",NA,0.174,0.146,0,0.03,0.078
"METABRIC","MTS-T1330","0",0.008,0.012,0.034,0.016,0.012
"METABRIC","MTS-T1331","0",0.014,0,0,0.002,0
"METABRIC","MTS-T1332","0",0.004,0.002,0.038,0,0
"METABRIC","MTS-T1333","0",0.006,0.012,0.004,0.002,0.006
"METABRIC","MTS-T1334","0",0.036,0.13,0.118,0.072,0.12
"METABRIC","MTS-T1335",NA,0.008,0.004,0.19,0.068,0.02
"METABRIC","MTS-T1336","0",0.014,0.004,0,0.002,0.012
"METABRIC","MTS-T1337",NA,0.004,0.102,0.002,0.012,0.01
"METABRIC","MTS-T1338","0",0.004,0,0.01,0.004,0.002
"METABRIC","MTS-T1339","0",0,0,0,0,0
"METABRIC","MTS-T1340","0",0.006,0.008,0.008,0.018,0.008
"METABRIC","MTS-T1341","0",0.018,0.036,0.004,0.008,0.022
"METABRIC","MTS-T1342","0",0.006,0,0.006,0.008,0.006
"METABRIC","MTS-T1343","0",0,0,0.002,0,0
"METABRIC","MTS-T1344","0",0.002,0.008,0.004,0,0.002
"METABRIC","MTS-T1345","0",0.004,0,0.006,0,0
"METABRIC","MTS-T1346","0",0.004,0,0.076,0.01,0.006
"METABRIC","MTS-T1347","0",0,0,0.002,0,0
"METABRIC","MTS-T1348","0",0.1,0.14,0.078,0.096,0.1
"METABRIC","MTS-T1349","0",0,0,0.002,0,0
"METABRIC","MTS-T1350","0",0,0,0.002,0,0
"METABRIC","MTS-T1351","0",0.008,0,0.032,0.002,0.008
"METABRIC","MTS-T1352","0",0,0,0.05,0,0.002
"METABRIC","MTS-T1353","0",0.024,0.028,0.026,0.03,0.046
"METABRIC","MTS-T1354","0",0.01,0.006,0,0,0
"METABRIC","MTS-T1355","0",0,0,0.052,0.006,0.008
"METABRIC","MTS-T1356","0",0.002,0,0,0,0.002
"METABRIC","MTS-T1357","1",0.692,0.746,0.502,0.664,0.742
"METABRIC","MTS-T1358","0",0.002,0.014,0.002,0.002,0.006
"METABRIC","MTS-T1359","0",0.082,0.006,0.008,0.024,0.014
"METABRIC","MTS-T1360","0",0.028,0,0.044,0.026,0.01
"METABRIC","MTS-T1361","0",0,0.004,0,0,0
"METABRIC","MTS-T1362",NA,0.228,0.32,0.014,0.254,0.288
"METABRIC","MTS-T1363","0",0.11,0.036,0.002,0.068,0.038
"METABRIC","MTS-T1364","1",0.794,0.788,0.596,0.648,0.638
"METABRIC","MTS-T1365","0",0.006,0.006,0,0.01,0
"METABRIC","MTS-T1367","0",0,0.002,0.054,0,0
"METABRIC","MTS-T1368","0",0,0.004,0.002,0,0.002
"METABRIC","MTS-T1369","0",0.006,0.004,0.004,0,0
"METABRIC","MTS-T1370",NA,0.036,0.356,0,0.004,0.09
"METABRIC","MTS-T1371","0",0,0,0.058,0.002,0.006
"METABRIC","MTS-T1372","0",0.006,0.002,0.026,0.004,0.002
"METABRIC","MTS-T1374","0",0.022,0.034,0,0.004,0.012
"METABRIC","MTS-T1375","0",0.016,0.018,0,0,0.014
"METABRIC","MTS-T1376",NA,0.072,0.022,0.248,0.106,0.094
"METABRIC","MTS-T1377","0",0.002,0.004,0,0.004,0
"METABRIC","MTS-T1378","0",0.004,0,0,0,0
"METABRIC","MTS-T1379",NA,0.002,0,0.008,0,0
"METABRIC","MTS-T1380","0",0,0.002,0.074,0,0
"METABRIC","MTS-T1381","0",0,0.01,0.002,0,0.002
"METABRIC","MTS-T1382","0",0.006,0,0.006,0.002,0
"METABRIC","MTS-T1383","0",0,0,0.118,0.004,0.002
"METABRIC","MTS-T1384","0",0.002,0.01,0,0,0
"METABRIC","MTS-T1385",NA,0.152,0.166,0.012,0.202,0.198
"METABRIC","MTS-T1386","0",0.014,0.002,0.004,0.002,0
"METABRIC","MTS-T1387","0",0,0,0,0,0
"METABRIC","MTS-T1388","0",0.002,0,0.018,0,0
"METABRIC","MTS-T1389","0",0.078,0.05,0.002,0.042,0.04
"METABRIC","MTS-T1390","0",0,0.01,0,0.002,0.002
"METABRIC","MTS-T1391","1",0.828,0.826,0.52,0.758,0.796
"METABRIC","MTS-T1392","0",0,0,0,0,0
"METABRIC","MTS-T1393","0",0.01,0.004,0,0,0.01
"METABRIC","MTS-T1394","0",0,0,0.002,0,0
"METABRIC","MTS-T1395","0",0.004,0.004,0.012,0.002,0
"METABRIC","MTS-T1396","0",0.002,0,0,0,0
"METABRIC","MTS-T1397",NA,0.024,0.014,0.202,0.074,0.104
"METABRIC","MTS-T1398","0",0.022,0.028,0,0.002,0.006
"METABRIC","MTS-T1399","0",0,0,0.024,0,0.002
"METABRIC","MTS-T1400","0",0.114,0.022,0.134,0.154,0.116
"METABRIC","MTS-T1401","0",0.04,0.052,0.002,0.046,0.05
"METABRIC","MTS-T1402","0",0.1,0.04,0.03,0.056,0.056
"METABRIC","MTS-T1403","0",0.004,0.006,0.072,0.042,0.008
"METABRIC","MTS-T1404","0",0.014,0.002,0.026,0.036,0.032
"METABRIC","MTS-T1405","0",0,0,0,0.002,0
"METABRIC","MTS-T1406",NA,0.014,0.01,0.174,0.008,0
"METABRIC","MTS-T1407",NA,0,0.002,0.142,0.002,0
"METABRIC","MTS-T1408","0",0,0.01,0.01,0,0.002
"METABRIC","MTS-T1409",NA,0.224,0.286,0,0.022,0.108
"METABRIC","MTS-T1410","0",0.016,0.01,0,0.004,0.01
"METABRIC","MTS-T1411","0",0,0,0.074,0.01,0.006
"METABRIC","MTS-T1412","0",0.002,0.004,0,0.002,0
"METABRIC","MTS-T1413","1",0.616,0.612,0.454,0.59,0.614
"METABRIC","MTS-T1414","0",0.006,0.012,0.02,0.006,0.004
"METABRIC","MTS-T1415","0",0,0.002,0.022,0.022,0.026
"METABRIC","MTS-T1416","0",0.122,0.114,0.006,0.048,0.06
"METABRIC","MTS-T1417","0",0.002,0.006,0.008,0,0.002
"METABRIC","MTS-T1418","0",0,0.008,0.002,0.01,0.01
"METABRIC","MTS-T1419",NA,0,0,0.066,0.008,0.008
"METABRIC","MTS-T1420","1",0.882,0.902,0.31,0.684,0.752
"METABRIC","MTS-T1421",NA,0,0,0,0,0
"METABRIC","MTS-T1422","0",0,0,0.004,0,0
"METABRIC","MTS-T1423","0",0,0,0.002,0,0
"METABRIC","MTS-T1424",NA,0,0,0.078,0.006,0.004
"METABRIC","MTS-T1425","0",0,0,0,0,0
"METABRIC","MTS-T1426","0",0.044,0.022,0.122,0.018,0.024
"METABRIC","MTS-T1427","0",0,0.006,0,0,0
"METABRIC","MTS-T1428","0",0,0.008,0.006,0,0
"METABRIC","MTS-T1429","0",0,0,0.124,0,0.002
"METABRIC","MTS-T1430",NA,0,0,0.126,0.014,0.004
"METABRIC","MTS-T1431","0",0,0.006,0,0,0
"METABRIC","MTS-T1432","0",0.01,0.022,0.016,0.008,0.014
"METABRIC","MTS-T1434",NA,0.004,0,0,0,0.002
"METABRIC","MTS-T1435","0",0.004,0.018,0.018,0.016,0.02
"METABRIC","MTS-T1436",NA,0,0.004,0.304,0.242,0.234
"METABRIC","MTS-T1437",NA,0,0.006,0.002,0.002,0
"METABRIC","MTS-T1438","0",0.204,0.128,0.002,0.168,0.108
"METABRIC","MTS-T1439","0",0,0.002,0.044,0.006,0.008
"METABRIC","MTS-T1440","0",0.046,0.084,0,0.024,0.046
"METABRIC","MTS-T1441","0",0.008,0.038,0,0,0.012
"METABRIC","MTS-T1442","0",0.022,0.01,0.002,0.004,0
"METABRIC","MTS-T1443",NA,0,0.004,0,0,0.004
"METABRIC","MTS-T1444",NA,0.006,0.014,0.004,0.006,0.002
"METABRIC","MTS-T1445","0",0,0,0.004,0,0
"METABRIC","MTS-T1446","0",0.004,0.002,0,0.004,0
"METABRIC","MTS-T1447","0",0.002,0.01,0.002,0.002,0.002
"METABRIC","MTS-T1448","0",0.002,0.006,0.012,0.016,0.024
"METABRIC","MTS-T1449","0",0.012,0.006,0,0.002,0
"METABRIC","MTS-T1450",NA,0.012,0.002,0,0.002,0.004
"METABRIC","MTS-T1451",NA,0,0,0.008,0.004,0
"METABRIC","MTS-T1452","0",0.014,0.018,0.006,0,0
"METABRIC","MTS-T1453","0",0,0.004,0,0.012,0
"METABRIC","MTS-T1454","0",0.046,0.024,0,0.04,0.02
"METABRIC","MTS-T1455","0",0,0.002,0,0.006,0.002
"METABRIC","MTS-T1456",NA,0.514,0.504,0.01,0.29,0.354
"METABRIC","MTS-T1458","0",0.004,0.002,0.04,0.008,0.01
"METABRIC","MTS-T1459","0",0.068,0.092,0.062,0.066,0.062
"METABRIC","MTS-T1460","0",0,0,0.016,0.01,0
"METABRIC","MTS-T1461","0",0,0,0.02,0.002,0.004
"METABRIC","MTS-T1462","0",0.022,0.058,0,0.008,0.022
"METABRIC","MTS-T1463","0",0.018,0,0,0.008,0
"METABRIC","MTS-T1464","0",0.008,0.01,0.002,0,0.002
"METABRIC","MTS-T1465","0",0,0,0.024,0.018,0.004
"METABRIC","MTS-T1466","1",0.668,0.656,0.572,0.678,0.68
"METABRIC","MTS-T1467","0",0,0,0.136,0.004,0.002
"METABRIC","MTS-T1468","0",0.002,0,0,0,0
"METABRIC","MTS-T1469",NA,0.02,0.002,0.002,0.002,0
"METABRIC","MTS-T1470","0",0,0,0.046,0.006,0.002
"METABRIC","MTS-T1471","0",0.006,0.002,0.08,0.046,0.04
"METABRIC","MTS-T1472","0",0,0,0,0.002,0.002
"METABRIC","MTS-T1473","0",0.002,0.002,0.008,0.006,0.002
"METABRIC","MTS-T1474","0",0.008,0.004,0.002,0.004,0.012
"METABRIC","MTS-T1475","1",0.918,0.886,0.526,0.758,0.844
"METABRIC","MTS-T1476","0",0,0,0.044,0.006,0
"METABRIC","MTS-T1477","0",0.002,0.02,0.004,0.012,0.024
"METABRIC","MTS-T1478","0",0.012,0,0.002,0.006,0.002
"METABRIC","MTS-T1479",NA,0,0.002,0,0,0
"METABRIC","MTS-T1480","0",0.02,0.002,0,0.002,0.004
"METABRIC","MTS-T1481","0",0,0.004,0.014,0.002,0
"METABRIC","MTS-T1482","0",0,0,0.02,0.004,0.002
"METABRIC","MTS-T1483","0",0.038,0.004,0.002,0.042,0.03
"METABRIC","MTS-T1484","0",0.01,0.02,0.014,0.024,0.008
"METABRIC","MTS-T1485","0",0.002,0.004,0.066,0.014,0.038
"METABRIC","MTS-T1486","0",0,0.006,0.002,0,0
"METABRIC","MTS-T1487","0",0.036,0.034,0.04,0.078,0.06
"METABRIC","MTS-T1488","0",0,0.002,0.002,0.008,0
"METABRIC","MTS-T1489","0",0.026,0.082,0.002,0.006,0.04
"METABRIC","MTS-T1490",NA,0,0,0.03,0,0
"METABRIC","MTS-T1491","0",0,0,0.06,0.002,0.002
"METABRIC","MTS-T1492","0",0.002,0.004,0,0,0.002
"METABRIC","MTS-T1493","0",0.006,0.008,0,0.002,0.002
"METABRIC","MTS-T1494",NA,0.002,0.002,0.08,0.012,0.004
"METABRIC","MTS-T1495","0",0.006,0.01,0,0.002,0.002
"METABRIC","MTS-T1496","0",0.042,0.044,0.042,0.048,0.034
"METABRIC","MTS-T1497","0",0.032,0.024,0.006,0.01,0.016
"METABRIC","MTS-T1498","0",0.004,0,0,0,0
"METABRIC","MTS-T1499","0",0.002,0,0,0,0
"METABRIC","MTS-T1500","0",0.012,0.008,0.016,0.01,0.014
"METABRIC","MTS-T1505","0",0.004,0.026,0,0.002,0.022
"METABRIC","MTS-T1506","0",0,0,0,0,0
"METABRIC","MTS-T1507","0",0.048,0.02,0.012,0.022,0.018
"METABRIC","MTS-T1508","0",0,0,0,0,0.002
"METABRIC","MTS-T1509","0",0.002,0,0.016,0,0
"METABRIC","MTS-T1510","0",0,0.008,0,0.006,0
"METABRIC","MTS-T1511","0",0.012,0.046,0.034,0.042,0.098
"METABRIC","MTS-T1512","0",0,0,0,0,0
"METABRIC","MTS-T1513","0",0.004,0,0.006,0.008,0.006
"METABRIC","MTS-T1518","0",0.016,0.01,0.026,0.058,0.036
"METABRIC","MTS-T1519","0",0,0,0.024,0,0.004
"METABRIC","MTS-T1520",NA,0.002,0.004,0.014,0.008,0.024
"METABRIC","MTS-T1521","0",0.008,0.024,0,0,0.002
"METABRIC","MTS-T1523","0",0.01,0.052,0,0.004,0.034
"METABRIC","MTS-T1524","0",0.002,0,0,0.004,0
"METABRIC","MTS-T1528","1",0.878,0.874,0.594,0.754,0.752
"METABRIC","MTS-T1529",NA,0,0,0.002,0,0
"METABRIC","MTS-T1530","0",0,0,0,0,0
"METABRIC","MTS-T1531",NA,0,0.018,0.006,0.006,0.022
"METABRIC","MTS-T1532",NA,0,0.004,0.062,0.004,0.002
"METABRIC","MTS-T1533","0",0,0,0.044,0.006,0.006
"METABRIC","MTS-T1534","0",0,0,0,0,0
"METABRIC","MTS-T1535","1",0.646,0.634,0.574,0.638,0.64
"METABRIC","MTS-T1538","0",0.002,0.002,0.004,0.016,0.016
"METABRIC","MTS-T1539","0",0,0,0.018,0.004,0.006
"METABRIC","MTS-T1540","0",0,0,0,0,0
"METABRIC","MTS-T1541","0",0,0,0.044,0.024,0.036
"METABRIC","MTS-T1542","0",0.006,0.008,0,0,0.004
"METABRIC","MTS-T1543","0",0,0,0.006,0,0
"METABRIC","MTS-T1544","0",0.004,0.008,0,0,0.002
"METABRIC","MTS-T1545","0",0.014,0.102,0,0.038,0.042
"METABRIC","MTS-T1546","0",0.024,0.006,0.012,0,0.002
"METABRIC","MTS-T1547",NA,0,0,0.01,0,0
"METABRIC","MTS-T1550","0",0.012,0.004,0,0.008,0.002
"METABRIC","MTS-T1551","0",0.072,0.004,0,0.014,0.004
"METABRIC","MTS-T1552","0",0.004,0.008,0.004,0.006,0.004
"METABRIC","MTS-T1553","0",0,0,0.004,0.004,0
"METABRIC","MTS-T1554","0",0.002,0,0.004,0,0.002
"METABRIC","MTS-T1555","0",0.02,0.034,0.02,0.028,0.01
"METABRIC","MTS-T1556","0",0.178,0.174,0.016,0.08,0.094
"METABRIC","MTS-T1557","0",0.004,0.01,0.084,0.004,0.004
"METABRIC","MTS-T1558","0",0.034,0.014,0.002,0.01,0.008
"METABRIC","MTS-T1559",NA,0,0,0.032,0,0
"METABRIC","MTS-T1562","0",0.048,0.006,0,0.008,0.006
"METABRIC","MTS-T1563","0",0.014,0.014,0.064,0.004,0.022
"METABRIC","MTS-T1564","0",0.01,0.016,0,0.012,0.016
"METABRIC","MTS-T1565","0",0,0,0.006,0,0.002
"METABRIC","MTS-T1566","0",0,0,0.066,0.024,0.026
"METABRIC","MTS-T1567","0",0.162,0.09,0.07,0.082,0.082
"METABRIC","MTS-T1568","0",0.064,0.136,0.002,0.018,0.08
"METABRIC","MTS-T1569",NA,0,0,0.004,0.002,0
"METABRIC","MTS-T1570","0",0.002,0.01,0.004,0.004,0.004
"METABRIC","MTS-T1572","0",0,0,0.038,0,0
"METABRIC","MTS-T1573",NA,0.334,0.558,0.048,0.164,0.324
"METABRIC","MTS-T1574","0",0.044,0.09,0,0.002,0.022
"METABRIC","MTS-T1575","0",0.06,0.044,0,0.008,0.016
"METABRIC","MTS-T1576","0",0,0,0,0,0
"METABRIC","MTS-T1577","0",0,0.006,0.042,0.008,0.012
"METABRIC","MTS-T1578","0",0.03,0.01,0,0.014,0.008
"METABRIC","MTS-T1579","0",0,0,0.052,0.004,0
"METABRIC","MTS-T1580","0",0.04,0.026,0.006,0.024,0.024
"METABRIC","MTS-T1581","0",0.002,0,0.004,0,0
"METABRIC","MTS-T1584","0",0,0.006,0.002,0,0
"METABRIC","MTS-T1585","0",0.01,0.006,0.014,0.002,0.008
"METABRIC","MTS-T1586",NA,0.006,0.138,0.002,0.004,0.066
"METABRIC","MTS-T1587","0",0.004,0.028,0.022,0.072,0.098
"METABRIC","MTS-T1588",NA,0,0,0,0,0
"METABRIC","MTS-T1589",NA,0.024,0.004,0,0.01,0.004
"METABRIC","MTS-T1590",NA,0.164,0.024,0.008,0.006,0
"METABRIC","MTS-T1591",NA,0,0.004,0.002,0.004,0
"METABRIC","MTS-T1592","0",0,0.004,0.008,0.006,0.004
"METABRIC","MTS-T1593","0",0,0,0.012,0,0.002
"METABRIC","MTS-T1594","0",0.026,0.002,0,0,0.004
"METABRIC","MTS-T1595","0",0.008,0.006,0.046,0,0.008
"METABRIC","MTS-T1596",NA,0.13,0.08,0.012,0.016,0.02
"METABRIC","MTS-T1597","0",0,0.002,0.01,0.01,0.002
"METABRIC","MTS-T1598",NA,0.006,0.008,0.004,0.016,0.022
"METABRIC","MTS-T1599","0",0.02,0.02,0.032,0.022,0.016
"METABRIC","MTS-T1600","0",0,0,0.002,0.004,0.002
"METABRIC","MTS-T1601","0",0.002,0,0.002,0,0
"METABRIC","MTS-T1602","0",0.012,0.01,0.002,0,0.002
"METABRIC","MTS-T1603",NA,0.868,0.876,0.002,0.396,0.514
"METABRIC","MTS-T1604","0",0.002,0.002,0.092,0.032,0.016
"METABRIC","MTS-T1606","0",0.002,0.008,0.03,0.024,0.014
"METABRIC","MTS-T1607","0",0.136,0.114,0.064,0.134,0.166
"METABRIC","MTS-T1608",NA,0.002,0.002,0,0.004,0.006
"METABRIC","MTS-T1609","0",0,0,0,0,0.004
"METABRIC","MTS-T1610","0",0,0.002,0.002,0,0
"METABRIC","MTS-T1611",NA,0.004,0.01,0.01,0.002,0.008
"METABRIC","MTS-T1612","0",0.01,0.03,0.002,0.008,0.012
"METABRIC","MTS-T1613","0",0.008,0.008,0.052,0.04,0.04
"METABRIC","MTS-T1614","0",0.006,0.002,0.002,0.002,0.002
"METABRIC","MTS-T1615","0",0,0,0.006,0,0.002
"METABRIC","MTS-T1616",NA,0.062,0.01,0.094,0.008,0.006
"METABRIC","MTS-T1617",NA,0.16,0.406,0.002,0.058,0.136
"METABRIC","MTS-T1618","0",0.036,0.01,0,0.008,0.006
"METABRIC","MTS-T1619","0",0,0.002,0.064,0.014,0
"METABRIC","MTS-T1620","0",0.002,0.004,0.01,0.002,0.002
"METABRIC","MTS-T1621",NA,0.116,0.138,0,0.006,0.014
"METABRIC","MTS-T1622","0",0.064,0.064,0.036,0.06,0.062
"METABRIC","MTS-T1623","0",0.02,0.008,0,0.002,0.002
"METABRIC","MTS-T1624",NA,0.564,0.608,0.136,0.394,0.422
"METABRIC","MTS-T1625","0",0.004,0.002,0,0,0
"METABRIC","MTS-T1626","0",0,0.004,0.006,0.002,0
"METABRIC","MTS-T1627","0",0.01,0.028,0.014,0.004,0.002
"METABRIC","MTS-T1628","0",0.002,0.002,0,0,0.002
"METABRIC","MTS-T1629","0",0.118,0.11,0.002,0.056,0.056
"METABRIC","MTS-T1630",NA,0.004,0,0.006,0,0.004
"METABRIC","MTS-T1631","0",0,0,0.022,0.006,0
"METABRIC","MTS-T1632","0",0.012,0,0.056,0.046,0.012
"METABRIC","MTS-T1634","0",0.012,0,0.006,0.014,0.002
"METABRIC","MTS-T1635","0",0.032,0.12,0,0.012,0.064
"METABRIC","MTS-T1636","0",0.076,0.05,0,0.018,0.018
"METABRIC","MTS-T1637",NA,0.004,0.004,0.266,0.25,0.244
"METABRIC","MTS-T1638",NA,0,0.002,0,0,0
"METABRIC","MTS-T1639",NA,0.006,0.008,0,0,0.006
"METABRIC","MTS-T1640",NA,0.112,0.158,0,0,0.014
"METABRIC","MTS-T1641","0",0,0.006,0,0,0.002
"METABRIC","MTS-T1642","1",0.634,0.646,0.72,0.62,0.662
"METABRIC","MTS-T1643","0",0.006,0.004,0.002,0.006,0.002
"METABRIC","MTS-T1644",NA,0.028,0.016,0.17,0.122,0.08
"METABRIC","MTS-T1645",NA,0.016,0.004,0,0.002,0.004
"METABRIC","MTS-T1646","0",0.01,0.006,0.008,0.002,0.006
"METABRIC","MTS-T1647",NA,0.006,0.004,0.114,0,0.004
"METABRIC","MTS-T1648","0",0.004,0.004,0.032,0.006,0.014
"METABRIC","MTS-T1649","0",0.016,0.01,0.002,0.006,0.004
"METABRIC","MTS-T1650","0",0,0.002,0,0,0
"METABRIC","MTS-T1651","0",0,0,0.012,0.002,0.004
"METABRIC","MTS-T1652","0",0.022,0.004,0,0.022,0.002
"METABRIC","MTS-T1653",NA,0.024,0.018,0.01,0.006,0.006
"METABRIC","MTS-T1654","0",0,0.002,0.022,0.002,0.002
"METABRIC","MTS-T1655",NA,0.004,0,0.124,0.068,0.004
"METABRIC","MTS-T1656","0",0.002,0.006,0,0.002,0.002
"METABRIC","MTS-T1657","0",0.014,0.026,0,0.008,0.01
"METABRIC","MTS-T1658",NA,0.008,0.006,0.008,0.004,0.002
"METABRIC","MTS-T1659",NA,0.006,0.002,0.156,0.08,0.106
"METABRIC","MTS-T1660",NA,0.234,0.374,0,0.164,0.306
"METABRIC","MTS-T1661",NA,0.376,0.528,0.158,0.436,0.522
"METABRIC","MTS-T1662","0",0.01,0.016,0,0.002,0.006
"METABRIC","MTS-T1663","0",0.004,0.008,0.018,0.004,0.002
"METABRIC","MTS-T1664","0",0.004,0,0.004,0,0
"METABRIC","MTS-T1665","0",0,0,0.098,0.006,0
"METABRIC","MTS-T1666","1",0.684,0.66,0.512,0.692,0.624
"METABRIC","MTS-T1667","0",0.004,0.002,0.012,0.012,0.004
"METABRIC","MTS-T1668","0",0.07,0.04,0.01,0.016,0.02
"METABRIC","MTS-T1669",NA,0,0.004,0.144,0.022,0.022
"METABRIC","MTS-T1670","0",0.01,0.006,0.016,0.018,0.01
"METABRIC","MTS-T1671","0",0.004,0.002,0.012,0.036,0.028
"METABRIC","MTS-T1672","0",0,0.002,0.044,0.01,0.008
"METABRIC","MTS-T1673",NA,0.002,0.022,0,0,0
"METABRIC","MTS-T1674",NA,0.068,0.084,0,0.016,0.018
"METABRIC","MTS-T1675",NA,0.476,0.58,0,0.168,0.466
"METABRIC","MTS-T1676",NA,0.006,0.006,0.012,0.012,0
"METABRIC","MTS-T1677","0",0.046,0.034,0.004,0.006,0.022
"METABRIC","MTS-T1678","1",0.742,0.77,0.464,0.752,0.7
"METABRIC","MTS-T1679","0",0,0.004,0,0.02,0.004
"METABRIC","MTS-T1680","0",0,0.006,0.004,0.006,0.01
"METABRIC","MTS-T1681","0",0.004,0.008,0.002,0.006,0.004
"METABRIC","MTS-T1682","0",0.002,0,0.084,0.008,0.004
"METABRIC","MTS-T1683","0",0.01,0.006,0.002,0.036,0.022
"METABRIC","MTS-T1684","1",0.764,0.698,0.638,0.726,0.7
"METABRIC","MTS-T1685","0",0.028,0.014,0.014,0.092,0.096
"METABRIC","MTS-T1686",NA,0.102,0.162,0.05,0,0.01
"METABRIC","MTS-T1687",NA,0.084,0.07,0,0,0.004
"METABRIC","MTS-T1688",NA,0.004,0.008,0,0.006,0.002
"METABRIC","MTS-T1689",NA,0.106,0.194,0,0.004,0.016
"METABRIC","MTS-T1690","0",0.044,0.018,0.01,0.002,0.008
"METABRIC","MTS-T1691",NA,0.278,0.236,0,0.148,0.158
"METABRIC","MTS-T1692",NA,0.002,0.002,0.012,0.004,0.004
"METABRIC","MTS-T1693","0",0,0,0,0.002,0.006
"METABRIC","MTS-T1694","0",0.056,0.056,0,0.01,0.034
"METABRIC","MTS-T1695",NA,0.142,0.01,0,0.002,0.002
"METABRIC","MTS-T1696","0",0,0,0,0,0
"METABRIC","MTS-T1697","0",0.014,0.004,0.022,0.022,0.02
"METABRIC","MTS-T1698","0",0.036,0.036,0.002,0.078,0.06
"METABRIC","MTS-T1699","0",0,0.002,0.038,0.002,0.002
"METABRIC","MTS-T1700","0",0.006,0.008,0,0.004,0.01
"METABRIC","MTS-T1701",NA,0.072,0.012,0,0.066,0.01
"METABRIC","MTS-T1702","0",0.002,0.004,0,0,0
"METABRIC","MTS-T1703","0",0.02,0.02,0,0.006,0.008
"METABRIC","MTS-T1704","0",0.144,0.232,0.084,0.162,0.172
"METABRIC","MTS-T1705","0",0,0,0,0,0
"METABRIC","MTS-T1707","0",0.038,0.056,0.012,0.05,0.028
"METABRIC","MTS-T1709",NA,0,0.002,0,0,0
"METABRIC","MTS-T1710","0",0.044,0.076,0.018,0.05,0.048
"METABRIC","MTS-T1711","0",0.002,0.012,0.042,0.014,0.01
"METABRIC","MTS-T1712","0",0.002,0,0.002,0.002,0
"METABRIC","MTS-T1713","0",0,0,0,0,0
"METABRIC","MTS-T1714","0",0.154,0.152,0.002,0.102,0.162
"METABRIC","MTS-T1715","0",0,0,0,0,0
"METABRIC","MTS-T1716","0",0.156,0.146,0.004,0.04,0.072
"METABRIC","MTS-T1717","0",0.18,0.132,0,0.146,0.1
"METABRIC","MTS-T1718","0",0,0,0,0,0
"METABRIC","MTS-T1719",NA,0.012,0.016,0.004,0,0
"METABRIC","MTS-T1720","0",0.008,0.002,0.006,0.004,0
"METABRIC","MTS-T1721","0",0.01,0.038,0,0,0.002
"METABRIC","MTS-T1722","0",0.004,0.004,0,0,0
"METABRIC","MTS-T1723","0",0,0,0.004,0.004,0
"METABRIC","MTS-T1724","0",0.042,0.052,0,0.02,0.026
"METABRIC","MTS-T1725","0",0.004,0.004,0.06,0.04,0.026
"METABRIC","MTS-T1726","0",0,0,0.002,0.002,0
"METABRIC","MTS-T1727","0",0.058,0.002,0.102,0.06,0.036
"METABRIC","MTS-T1728","0",0.02,0.034,0.05,0.018,0.058
"METABRIC","MTS-T1729","0",0,0,0,0,0
"METABRIC","MTS-T1730","0",0.04,0.03,0.022,0.008,0.008
"METABRIC","MTS-T1731","0",0.016,0.002,0.02,0.002,0.002
"METABRIC","MTS-T1732",NA,0.436,0.542,0.012,0.336,0.488
"METABRIC","MTS-T1733",NA,0.004,0.032,0.002,0,0.002
"METABRIC","MTS-T1734","0",0,0.002,0.02,0.004,0.002
"METABRIC","MTS-T1735","1",0.682,0.656,0.374,0.648,0.642
"METABRIC","MTS-T1736",NA,0.62,0.634,0.052,0.38,0.518
"METABRIC","MTS-T1737","0",0.036,0.004,0.024,0.006,0
"METABRIC","MTS-T1738","0",0.014,0.01,0,0.002,0.002
"METABRIC","MTS-T1739","0",0,0,0,0,0
"METABRIC","MTS-T1740","0",0,0,0,0,0
"METABRIC","MTS-T1741","1",0.814,0.786,0.38,0.626,0.69
"METABRIC","MTS-T1743","0",0.004,0.002,0,0,0.002
"METABRIC","MTS-T1745","0",0.002,0.034,0,0.006,0.018
"METABRIC","MTS-T1746","0",0.002,0.01,0,0,0.002
"METABRIC","MTS-T1747",NA,0.256,0.26,0,0.048,0.094
